year_month,patient_uuid,Region,Company,survey_result,sessions
202108,cdf98c6d-138e-40c9-bdec-afbf22a0e1b9,Coimbra,HealthPlus,8,9
202108,cdde61b1-cb8b-41af-84bf-2875127206c4,Porto,VitaLife,10,9
202108,da86b4a1-9361-428c-a811-d221056130c8,Coimbra,HealthPlus,6,5
202108,47e1cf0d-a0df-403f-926a-58e65419c3d2,Coimbra,VitaLife,9,5
202108,4365d035-7667-43f0-b4ad-e79d8ff0ed94,Lisboa,MedicoTech,10,7
202108,d3396ddc-1410-49ca-83d3-b1a2c669df00,Lisboa,VitaLife,8,7
202108,aebf2212-b93c-4b73-a5a0-0f2e2c487ac7,Coimbra,CareWell,9,7
202108,ac75b06e-9da7-4752-a385-63eddf1bdcc5,Porto,MedicoTech,10,20
202108,804924df-d4b1-485e-9cda-f42993f1a9c4,Porto,VitaLife,10,48
202108,2c6f4e89-8045-46ae-8806-849a2dbd48f3,Lisboa,VitaLife,10,3
202108,8beaa0ae-42f4-4545-954b-b3a3ea82b5dc,Lisboa,HealthPlus,8,2
202108,1890fa72-9327-4c4a-a173-7e2d75176d88,Lisboa,MedicoTech,6,22
202108,07ec5086-aebe-49d4-8206-d6cb3c1ec14d,Lisboa,VitaLife,7,22
202108,b9f71940-ff11-4e85-8e21-d9fe7ba2b5e4,Coimbra,CareWell,9,22
202108,a4246958-ca47-4451-bfac-db1f7b8bd840,Lisboa,VitaLife,9,3
202108,6b1a9db3-7395-4ba4-b286-3539a559f728,Coimbra,HealthPlus,10,3
202108,4c6023b5-c1bb-44ce-a0f8-994d398d8594,Porto,VitaLife,10,4
202108,8865a33b-bc03-483a-9a27-f026d945adb2,Porto,VitaLife,8,6
202108,746ee69c-3cac-4863-9a86-3d417a697f5d,Coimbra,MedicoTech,9,7
202108,0328f9ea-9f44-4b46-81fc-9b45660569db,Lisboa,CareWell,10,7
202108,15a894f6-c957-4970-bfa0-a329b274b265,Porto,MedicoTech,,1
202108,caec3acb-3cea-4a5f-8bd2-aaba58aab83e,Coimbra,MedicoTech,,2
202108,248a3cae-0841-488a-a9eb-6322e0a489b1,Lisboa,CareWell,10,5
202108,de90bf30-04cf-494e-8f86-23d0b7550931,Lisboa,HealthPlus,,5
202108,7f214f15-30d4-428e-94fa-83f115a1c077,Lisboa,MedicoTech,,1
202108,e9da2418-e074-4de0-8449-a7f9a4aa6b9d,Lisboa,VitaLife,,1
202108,efd3b776-ed33-4172-92f4-30916badb3b3,Coimbra,HealthPlus,10,3
202108,669bce4e-b64a-4304-8358-34e03bcdd3ea,Porto,MedicoTech,10,2
202108,e980d7e2-07fe-456f-9d38-1c39d0a125f3,Porto,VitaLife,10,1
202108,69ceabd6-1a07-479a-9fda-8e5560cd8cb2,Lisboa,HealthPlus,,1
202108,4c83dadd-937a-4b29-9ae3-5843fda0816b,Lisboa,VitaLife,,2
202108,db36514f-416f-470d-8158-7311ab5c19e4,Lisboa,CareWell,10,5
202108,f3bb2acf-e770-4b5c-a8fe-e4c079baf1bf,Porto,VitaLife,7,21
202108,6529a230-d4f4-470c-b663-592ed1688b72,Lisboa,VitaLife,9,18
202108,1501e649-f862-43dd-880a-237d33688fd3,Coimbra,VitaLife,10,18
202108,5062b518-a493-4508-ae1e-dfb62994d2b0,Lisboa,CareWell,10,5
202108,67311dc3-eb7f-492f-8fd6-57c72b877b01,Coimbra,MedicoTech,10,8
202108,00de90ba-d22c-440a-be94-d0e109374727,Coimbra,VitaLife,8,8
202108,1af28923-74b2-420f-9a0e-87df0d43f740,Coimbra,CareWell,,2
202108,28dd72f1-7286-47eb-95b8-ab50e955bab6,Porto,MedicoTech,9,18
202108,92eb22d2-9e85-4bce-a9e0-9ba87db89d9e,Coimbra,VitaLife,10,18
202108,241b2fb1-d51a-487d-b000-308bc45d5d87,Lisboa,MedicoTech,,1
202108,8e0f8121-d327-4452-a9ae-9d234f9a82bf,Coimbra,MedicoTech,,2
202108,ee30ddd5-de4e-49f2-91c7-181ff9630eb5,Coimbra,MedicoTech,,2
202108,6f743e7f-5870-4527-953a-7227f2f48717,Lisboa,MedicoTech,10,13
202108,8ee3d18c-e3d4-4695-9f8d-870b9779976d,Coimbra,VitaLife,8,2
202108,e4ac0981-5d07-4a58-89ea-73656c1e2417,Coimbra,MedicoTech,9,1
202108,7d728a0e-1fc7-48d6-9903-7697273c39ba,Porto,VitaLife,10,1
202108,783e5bf5-58d5-4df3-acb8-c3ce74d6516b,Coimbra,CareWell,,3
202108,626678aa-aef9-46ec-a34e-e29f6b994799,Coimbra,HealthPlus,10,3
202108,a99a393b-5392-46df-8f76-726819cc699e,Porto,MedicoTech,,1
202108,f15ee633-a792-497d-95e9-f34e4add69aa,Lisboa,MedicoTech,,1
202108,7a2fbb60-5972-4f6a-be08-0a784f7fb52e,Coimbra,VitaLife,7,5
202108,0b5d6b2e-d2df-4dd8-8832-f1bc33b08b42,Coimbra,MedicoTech,10,5
202108,9624ef09-d4b5-48cf-8dda-e52a43af5081,Lisboa,MedicoTech,10,5
202108,b0715b40-f4c8-4f91-9a34-ded592e4bc76,Coimbra,VitaLife,10,2
202108,16717f6b-dbe8-4ce3-93f7-343c0352261f,Coimbra,VitaLife,10,4
202108,447bbee6-1228-46de-a2f8-8c3f866f6d35,Lisboa,MedicoTech,5,3
202108,fa03f44a-c2b2-4ab1-bba0-5f54986325a6,Lisboa,VitaLife,8,4
202108,d55d3dcb-fa63-4178-8c18-fbfc0dcf58a6,Coimbra,VitaLife,8,1
202108,86b33303-f981-423f-a1aa-42dbaaa9afb3,Lisboa,HealthPlus,5,8
202108,410587f9-5769-4891-bbb4-33c1fb15de64,Coimbra,CareWell,7,8
202108,95fce310-e050-4581-9e7b-c70e8d4a51bd,Porto,MedicoTech,8,8
202108,a6e2d40f-144b-4039-8473-efe161f7a0f3,Lisboa,VitaLife,7,20
202108,d5c62db6-52dc-4b46-9b3f-88b255296026,Coimbra,VitaLife,8,20
202108,7d962adf-25fa-4774-a42a-85676cf3e9a0,Coimbra,MedicoTech,9,20
202108,6a09bd07-4c89-4dd6-9be4-5a0398354d1b,Coimbra,MedicoTech,10,2
202108,19215d95-fe2d-4d0a-8141-ff919d22006d,Lisboa,CareWell,,1
202108,c77f947a-34a3-48c2-93f2-183a50d6e7e9,Lisboa,CareWell,,1
202108,a763dd09-7b81-4c5f-935e-78b2001b5425,Porto,CareWell,10,6
202108,be590411-22e1-4896-a6d4-1a958daf31ef,Porto,MedicoTech,,1
202108,304d24a1-4bfd-452a-b637-6c039cfac4b0,Lisboa,MedicoTech,,2
202108,337c1f5c-f1db-45f8-9da3-3df973f1672c,Lisboa,MedicoTech,5,5
202108,d1ca43df-10d6-4d68-ac63-bb34ebae0a8e,Lisboa,CareWell,8,36
202108,dbe6c38b-1667-46ce-ae2e-b756b3923aff,Lisboa,MedicoTech,9,36
202108,1d4a4a21-3743-43ff-ad4e-0849efa7cc55,Lisboa,VitaLife,10,36
202108,df1951c6-0f8e-4901-8587-0c6212dddce6,Lisboa,MedicoTech,10,4
202108,9f88ee96-7e84-4cde-9ba6-349f5ea2c941,Lisboa,HealthPlus,10,4
202108,3911e415-4d95-4025-8a9c-1ecc7d318e1e,Lisboa,VitaLife,4,8
202108,17ef8098-2534-41e3-a509-cec0de58a89d,Porto,CareWell,5,8
202108,81731d09-78bf-488a-919a-0195cf22685f,Porto,VitaLife,,1
202108,5b4437f3-255f-45aa-ba71-8a27d9a3edc9,Lisboa,MedicoTech,,1
202108,d3be2dcb-c594-4814-b07b-e60de7b05b22,Lisboa,VitaLife,,1
202108,ffee846b-ef3e-43a7-a8e6-ac50b88be148,Porto,VitaLife,,3
202108,29156d16-66d2-4dbb-aead-e538e0a82b5a,Coimbra,VitaLife,,4
202108,0a0adc3c-06fa-40f7-9730-544219dd10ce,Porto,MedicoTech,10,2
202108,b7021d24-7a78-4186-9252-3cb3fc1000d2,Lisboa,VitaLife,10,12
202108,4eee7ff1-8091-4dbe-927b-e8d305d8270c,Porto,MedicoTech,10,9
202108,497cdcbc-ed26-47a7-8bc8-4e456cf526d9,Lisboa,VitaLife,10,2
202108,7b7b31f0-3967-426d-8736-061ad4c4ae74,Porto,VitaLife,,1
202108,c211747e-ce2e-4885-b262-e9fedf557370,Lisboa,MedicoTech,,2
202108,d06950f4-708d-4b8d-bf64-bc871751e071,Lisboa,VitaLife,,1
202108,b7b704ae-4cc3-4b9c-b558-a20db7fee840,Lisboa,CareWell,8,50
202108,df6876a0-4eda-4143-a6ae-e7df807bac16,Coimbra,VitaLife,9,50
202108,ca343195-5920-4650-9714-5ca6f38a738b,Lisboa,VitaLife,10,50
202108,a82f6cda-fca4-48f2-b38c-21d2288dff1b,Coimbra,MedicoTech,8,21
202108,eacc2a8c-5a76-4c61-9cb9-07feb39bc848,Coimbra,VitaLife,9,21
202108,974466ac-8a3d-4e92-829e-a21f440cbf1e,Lisboa,VitaLife,10,21
202108,1d9036ff-791e-4c04-8307-c00580a12395,Porto,VitaLife,5,7
202108,6ee8e3b5-26b3-4b65-9922-358893828489,Porto,HealthPlus,6,7
202108,292dcfed-91b5-4fa5-af9b-5531a57defd3,Lisboa,MedicoTech,7,7
202108,dd5662cc-02f1-4770-8a84-e3612d7f1946,Lisboa,VitaLife,10,20
202108,7938f53f-8aa5-4cdc-a228-4142c7742e71,Lisboa,VitaLife,8,36
202108,2d14be90-2f08-4140-84c6-404438169362,Lisboa,HealthPlus,10,23
202108,246459d6-f8ee-4029-b4dd-d8bc4a51eb81,Lisboa,VitaLife,,1
202108,4477886f-8110-4401-b72a-eca5aea8eed0,Coimbra,VitaLife,,4
202108,ddaaf70e-151e-4d4b-b4ab-1d1785822703,Lisboa,VitaLife,10,4
202108,70f21b51-2653-443b-9afe-26029e6f1f15,Lisboa,MedicoTech,,1
202108,77ad97f4-5378-43b0-98f2-edbaef1b5f54,Porto,VitaLife,10,12
202108,48cfeb3c-563d-4d86-b967-98e4961ed0df,Lisboa,HealthPlus,7,11
202108,850a865b-ef5e-4362-90e5-040b5cfc2f72,Lisboa,MedicoTech,10,11
202108,81534aab-20ca-40cc-929e-014c136f3f9c,Lisboa,MedicoTech,3,26
202108,7b946dfe-7753-4b98-9499-f3b648a910fd,Porto,MedicoTech,10,26
202108,b3bd07a0-cda0-4709-a7ad-a06fc56c2a06,Porto,VitaLife,,2
202108,a46bb7ff-7ec4-48cf-a665-6bb10f6a09a9,Lisboa,CareWell,9,103
202108,8858a68e-4622-4b05-87b7-b9c4db53b156,Coimbra,VitaLife,10,103
202108,46ddb4cf-ff5b-4620-b1ed-f59d38fd1a6f,Coimbra,HealthPlus,9,8
202108,cbd64049-1bf6-4c07-bd05-c570e3e4ef88,Porto,VitaLife,10,8
202108,15153f90-7605-4423-86aa-5ab3cd25fde0,Porto,VitaLife,10,60
202108,c1a148d7-ee24-4082-b3f4-c3b0f300c03a,Lisboa,MedicoTech,,1
202108,397fc776-5554-4490-970e-2aec6e99850b,Lisboa,VitaLife,,1
202108,7885696d-56d7-44b2-b132-1b26acd24caa,Lisboa,MedicoTech,,1
202108,88d1ca4f-f420-47c8-97b3-d8e6596830ac,Porto,MedicoTech,8,39
202108,2e09d78d-20e3-44b0-ac87-297e90241969,Lisboa,VitaLife,10,39
202108,c3b7be98-9025-4f0b-ab68-95647105de67,Lisboa,VitaLife,8,5
202108,d34bd839-c473-4439-9ec6-592b9c360cde,Lisboa,VitaLife,10,2
202108,79142c53-ea7b-4dfb-9092-84ae27716cf6,Lisboa,VitaLife,5,7
202108,3d3eb40b-0146-4719-b5f3-d717ef2f217c,Porto,CareWell,6,7
202108,30017f69-e027-40ef-8a9a-03e6f8f3ce22,Lisboa,HealthPlus,7,7
202108,e203fce5-5b99-4ad2-b4eb-843441d39fee,Lisboa,CareWell,,1
202108,7f4acb91-ebcc-49c2-a283-2e82b1278aab,Porto,HealthPlus,7,77
202108,9fc6cca8-c723-4833-ba59-36c645a5c619,Lisboa,VitaLife,8,77
202108,a7c18768-9688-445f-949a-f982a49ca09c,Porto,HealthPlus,9,77
202108,b9c715b7-982c-4c6f-81af-b02bd0adb2d3,Lisboa,HealthPlus,10,77
202108,f8b02374-8c76-472f-80b8-aecaf5309a35,Lisboa,MedicoTech,,4
202108,128bbb2e-4fb0-4260-a0a7-be53a4b3143d,Porto,MedicoTech,,5
202108,4c01014e-5845-4cad-8225-bbd0d63a2ea5,Coimbra,CareWell,5,12
202108,8a9f36c9-55f0-46d8-a5e6-1223fabeaf0c,Lisboa,MedicoTech,7,12
202108,f6d6ec72-d0d6-4a2f-9b13-6fe838a0a025,Coimbra,CareWell,9,12
202108,16795cd2-5f37-4824-9a3f-212053d50ca6,Coimbra,CareWell,,2
202108,a00900e7-3bb1-45a4-b3d9-234ad2592eba,Coimbra,MedicoTech,10,3
202108,448da99f-bbcc-4134-a9e0-86a5bd548505,Porto,VitaLife,8,20
202108,43cf7abb-b57b-4b5c-a23f-21dd04ed0638,Lisboa,CareWell,9,20
202108,cbbf4c49-ac4e-44a3-9dc8-5433f149b12d,Coimbra,CareWell,10,20
202108,692a0bf9-1ec1-47df-b2b3-f6274e5edcf5,Coimbra,CareWell,10,6
202108,f82a0043-8271-4f7c-9a0c-ea2df831e1a7,Lisboa,VitaLife,,1
202108,389358dd-6f54-4e56-b781-88ed9edcaf3a,Porto,CareWell,7,4
202108,9646fae0-bbf5-4025-8ccf-140e0937661b,Porto,VitaLife,8,7
202109,f55bfc0b-08e3-4d3b-9523-6d55abf50512,Lisboa,MedicoTech,8,34
202109,be918691-a716-456a-998f-35331c6e45ab,Lisboa,HealthPlus,9,34
202109,291ef007-a88e-48fd-b092-5d3f009e9c43,Porto,MedicoTech,10,34
202109,0c7d446a-ec2b-4db0-971e-84cfd5310335,Porto,MedicoTech,,4
202109,6d224e5d-b5b1-4904-9ddb-78c729072248,Lisboa,MedicoTech,10,35
202109,016787e5-d566-4c37-a3ab-be9ec22914bd,Lisboa,VitaLife,10,7
202109,6cb96392-9e6f-4fdf-a3fc-83501061cb97,Coimbra,HealthPlus,7,11
202109,68da14b0-82e9-4357-ab30-0fdcad21681c,Lisboa,CareWell,8,11
202109,08d4097e-846c-4f6c-a562-102dbe5eaa5c,Lisboa,CareWell,9,21
202109,1b159faa-d645-4a92-a7c0-1aeab8e4db8d,Porto,VitaLife,10,21
202109,64896376-1ef4-4ea2-9806-e23c9393d01c,Porto,MedicoTech,8,8
202109,727e44fe-bcf3-4128-80c2-1ab67e1a2234,Coimbra,CareWell,9,8
202109,a590f12e-0217-4b81-ae51-6ef9704bb0c4,Lisboa,HealthPlus,9,23
202109,9bc2919f-536e-4b59-877a-d22f68f6d4f6,Lisboa,MedicoTech,10,23
202109,76ec44c3-b50e-4c06-b0ba-ee8ae05ba113,Coimbra,MedicoTech,7,9
202109,a8d7f966-0de8-4ba4-938e-bcfe47eb1416,Lisboa,VitaLife,10,3
202109,d2194132-4d72-48a6-be6d-3b7e532752a7,Porto,VitaLife,7,44
202109,8a2f424e-8eac-4ba9-ad4a-59be402b74a8,Porto,VitaLife,8,44
202109,c5259039-9704-4181-a1df-89e4fff207b4,Lisboa,MedicoTech,9,44
202109,5a28f0d0-f2ea-4403-9506-97a8e00b42a7,Lisboa,MedicoTech,10,44
202109,131261f0-a523-4e44-bead-6c9561c15447,Porto,CareWell,10,17
202109,2572e0c4-421a-4419-aa2d-666dde902f26,Porto,MedicoTech,10,9
202109,8e95c102-dbe6-46f6-b28a-39de63461984,Lisboa,MedicoTech,10,11
202109,272b5b7f-453f-46d0-8f6b-5d6fa237ea4d,Porto,CareWell,,1
202109,323d8237-7607-4e48-aa25-d74890b36b05,Porto,VitaLife,7,4
202109,90d9b29b-fda8-43be-aaa3-ba708c629341,Lisboa,MedicoTech,9,4
202109,67cbab99-0e08-4f98-9bfa-83bf9bfbe904,Coimbra,MedicoTech,8,20
202109,275b48bc-0b04-4449-9016-a3f62b433b7e,Lisboa,MedicoTech,9,20
202109,c8e72e0a-86a5-4c9f-9361-a229c130789a,Porto,CareWell,8,1
202109,c75487f2-0aff-4dba-9ab6-f43c9845a39e,Porto,VitaLife,6,31
202109,58e385c2-8dc7-4fc0-9807-9ad384b08071,Lisboa,VitaLife,7,31
202109,c862d57f-e0fd-4db0-84ac-06aa5f23e6df,Lisboa,HealthPlus,8,31
202109,e46dfc28-abc5-42fc-93ef-44855b7510f1,Coimbra,MedicoTech,10,4
202109,a7204c7a-e09b-4d19-b1aa-5ee607916f8d,Lisboa,MedicoTech,9,5
202109,7c970f56-e136-468c-8867-d2ab15c05ef9,Porto,MedicoTech,6,3
202109,eaccb9a2-3730-42b1-8c8a-e83e17678a0a,Lisboa,MedicoTech,10,21
202109,4e159fe6-ba37-49ef-bf4e-dc4c702d0621,Lisboa,MedicoTech,10,8
202109,c2474647-441c-47c0-a4b5-0d0ff80617b3,Coimbra,MedicoTech,10,3
202109,75cde07a-21bd-4e13-b406-42dec67c8d6d,Porto,MedicoTech,,1
202109,71a3f945-cb21-4add-96c5-f6692c827084,Lisboa,VitaLife,,2
202109,64eff87a-eebc-4956-a4c1-62c897b62a8d,Lisboa,CareWell,6,2
202109,8ef231bc-7f30-4187-853f-bd84d13dbb08,Coimbra,VitaLife,8,2
202109,d3616b22-d8f7-4b34-b914-6b87686c613d,Lisboa,VitaLife,8,12
202109,2704abc0-4403-4dd6-a19f-ee2456ce25bf,Coimbra,CareWell,9,12
202109,6389acde-d6f3-4a42-b945-716a17961e44,Coimbra,MedicoTech,10,4
202109,f2d5e4c1-beca-4246-a12d-0d15cf7dfb50,Lisboa,CareWell,9,13
202109,5aef0ac7-e4ce-47ba-8734-f12f8265ca18,Lisboa,VitaLife,10,13
202109,1bd3e1c3-31e2-4ec2-ad49-4d6d77f0dbf0,Porto,MedicoTech,,2
202109,ee64e3cd-1578-4e25-b25f-8b4cfafa1fbf,Coimbra,VitaLife,7,38
202109,b1f97d71-c270-495f-a675-bb72cf530bc4,Coimbra,MedicoTech,8,38
202109,f7fd6408-eebf-4d7b-aa29-718640901934,Coimbra,VitaLife,9,38
202109,647b1091-f0f3-4c58-8e19-bce9adae4e83,Lisboa,CareWell,9,18
202109,362595b6-4962-475b-928a-694f2d69362d,Porto,VitaLife,10,18
202109,4f3196f0-3000-4192-a5ed-9a495d2fd80d,Coimbra,CareWell,9,15
202109,b9ca045d-8c0f-4a81-8230-9fd312117fdd,Coimbra,MedicoTech,10,15
202109,dafcdee9-d678-455b-a61c-b199fcaee75e,Lisboa,MedicoTech,10,1
202109,dc2e6057-586e-4f1f-b09a-4d4e89b0bdea,Coimbra,VitaLife,9,3
202109,896e987d-7ccc-4faa-98c5-3f38015a7811,Lisboa,MedicoTech,9,3
202109,a2f613be-b139-40dc-b081-371526894582,Lisboa,HealthPlus,10,3
202109,dab34055-df8f-4e25-8396-5c98a53644d7,Coimbra,VitaLife,10,2
202109,54fcdc71-460d-407b-b5b1-0ac0d23768ed,Porto,MedicoTech,9,19
202109,711213b4-ef20-4c3a-a465-bff0baa832c5,Coimbra,HealthPlus,10,19
202109,8416e8b5-f7f3-447c-b377-376642841810,Lisboa,MedicoTech,1,5
202109,65a2d08b-5db6-4f43-a4c9-616022fddc20,Lisboa,VitaLife,10,5
202109,e03d2d4d-dae6-4eaa-9891-7834bec2c63c,Lisboa,VitaLife,6,2
202109,6f585e3d-a78b-457a-b916-039e0e708aad,Lisboa,VitaLife,8,2
202109,e74ad966-975c-4ab1-9713-fd05804b385b,Coimbra,VitaLife,9,2
202109,9e0c0eab-e42a-40ea-85c8-5c7628d5ae07,Lisboa,CareWell,10,2
202109,bf88950c-c930-4afb-a37a-f002c13735c7,Lisboa,HealthPlus,10,22
202109,5c66778a-8d5b-4bcf-96ac-c1164625aadf,Porto,CareWell,,1
202109,6e4763a9-162c-4a8a-961d-3d0323e5fcf6,Lisboa,HealthPlus,6,1
202109,513fd1e2-abce-48e7-b35e-d63886529fbe,Lisboa,HealthPlus,7,15
202109,1df61b47-60a5-4ada-8888-5c7be6024eef,Coimbra,MedicoTech,8,15
202109,7e505342-8f70-429e-86c5-23f737cd5876,Porto,HealthPlus,9,15
202109,b01daf47-3846-45b5-bfc5-41102db5de2b,Lisboa,HealthPlus,9,2
202109,0a02e36e-6783-45d3-b067-36f1edc20e97,Lisboa,MedicoTech,8,16
202109,b086340a-7df5-4f5e-b709-1b0dadce1c62,Porto,MedicoTech,9,16
202109,b5105167-75ce-472c-bdc1-847ddb346ac4,Lisboa,VitaLife,10,16
202109,c9a69e53-0e2a-4693-b215-2922be7b58c9,Porto,CareWell,,1
202109,fa894f92-b4f7-4dce-ad20-5aaa80ae72bd,Coimbra,MedicoTech,10,7
202109,8d2d77d8-eea2-4b63-9559-bcdaf405ed9a,Lisboa,MedicoTech,10,23
202109,80f33678-824b-4845-a94c-3fac6671c676,Lisboa,HealthPlus,,4
202109,74e9621d-ae81-4128-a39a-bec12fa6fc42,Lisboa,MedicoTech,,2
202109,e765b6e3-a10f-45c4-bc96-3c48dcc6c0a1,Porto,MedicoTech,10,5
202109,20f9167b-dfd6-4fd2-8934-52a969bcd47e,Porto,MedicoTech,10,1
202109,288c9f11-b9f8-4313-bcb3-cace6c6bcb0a,Porto,VitaLife,9,3
202109,936f042c-d7b1-465d-afa8-928e70987077,Coimbra,CareWell,8,2
202109,b8ec3d3e-417c-4017-945d-fa53001e3bd3,Coimbra,VitaLife,10,3
202109,b5fdafbd-2a5c-4663-96db-eb691c1e507c,Porto,HealthPlus,8,42
202109,3330d20d-23f7-40d7-9c06-f616bb3b94bf,Lisboa,HealthPlus,9,42
202109,df028517-ca2f-4b30-92d1-68313d1b174d,Porto,VitaLife,10,42
202109,38dbaaa1-8a92-4df2-baa2-8a1492c0b894,Coimbra,HealthPlus,10,35
202109,eec69827-c2e5-4635-a84b-8a5806327ad0,Lisboa,CareWell,10,12
202109,844a444f-7e38-422b-ad38-778a331e9d4f,Porto,CareWell,10,8
202109,0f6cff57-50f2-4a0c-ba3e-ad4662f9a600,Porto,VitaLife,10,6
202109,399d809a-e99d-4efe-81b4-0e57205ec693,Coimbra,MedicoTech,8,5
202109,0962a133-8a87-4f98-88e9-fdfb3f4f86c3,Porto,MedicoTech,10,5
202109,abb45d43-4e65-4d67-978b-768281488149,Lisboa,VitaLife,,1
202109,f5579993-41fd-43bc-88e5-212e3364aeca,Coimbra,VitaLife,9,6
202109,f5e227e1-1625-458f-8e21-65393574cb64,Porto,MedicoTech,3,21
202109,05330a78-3662-4896-bddd-0af9d3ffd490,Lisboa,MedicoTech,4,21
202109,fee912a2-2dde-4e00-9dae-d57b26baa217,Porto,MedicoTech,7,21
202109,a6df317c-afb2-4eca-942e-f9a79727079b,Lisboa,HealthPlus,7,27
202109,31d1d205-6a72-412a-afa3-1bbab4568325,Lisboa,CareWell,8,27
202109,dfe0a676-d706-478c-98ab-9020dccf3e83,Lisboa,MedicoTech,8,9
202109,712d4fc7-d690-4335-bdc3-9f50eb39a2eb,Coimbra,HealthPlus,9,9
202109,ff839621-8300-4df1-9425-7e20599d9111,Coimbra,VitaLife,8,31
202109,e91ac61b-5f2c-4bab-b306-e50e3c2e5920,Lisboa,MedicoTech,9,31
202109,c031487e-3478-40fc-a195-d388ba6a4d10,Lisboa,CareWell,10,18
202109,15ec6127-d640-4004-919a-0d544e8dfb1d,Lisboa,CareWell,5,6
202109,1b159ee5-455a-45cf-913c-a536138a4d02,Coimbra,VitaLife,6,6
202109,deec6959-9709-4cab-8050-2d722ba78dda,Lisboa,CareWell,3,35
202109,769af1d3-223f-448d-8b79-887e4618c325,Coimbra,MedicoTech,0,35
202109,06f05690-ffe2-4df4-a6e2-b20cb40d36e2,Lisboa,MedicoTech,5,35
202109,627aca28-bb07-4b0a-ab7e-9d05097f667d,Lisboa,MedicoTech,7,35
202109,fb9a4c68-daa6-4f8e-b60a-ed56dd47ed56,Coimbra,MedicoTech,8,35
202109,4aff2a99-48bf-497d-abd2-954529d9f2fd,Coimbra,CareWell,5,1
202109,0964e0bb-99c4-41b0-81cc-e004ec232758,Lisboa,VitaLife,8,56
202109,8a8df686-5ff3-4b34-9636-4c032f5b90d7,Lisboa,MedicoTech,9,56
202109,5c41964a-c924-4448-aa5f-19a8c27f3fcf,Porto,VitaLife,10,56
202109,cb53108f-e060-426b-8045-913abf771367,Coimbra,CareWell,10,57
202109,84cf3836-88ed-4c62-bcc9-8cf33a3dd68f,Porto,HealthPlus,8,11
202109,10867eb8-f36d-4971-be11-abe3fda0c1db,Porto,MedicoTech,10,11
202109,e20222fd-f0ca-478a-a5dc-0a50fc90e509,Coimbra,VitaLife,9,2
202109,57647aca-a1a8-4bba-9ad6-c257f62c77a1,Porto,MedicoTech,8,13
202109,25e77a6e-4c2c-4d92-af63-8465e3d15df1,Lisboa,MedicoTech,9,13
202109,5aeaa6a5-61aa-44eb-8f95-b2fd4d236d57,Porto,MedicoTech,7,21
202109,a343d19c-10ea-479e-92e9-ae9ba4356c63,Lisboa,MedicoTech,8,21
202109,bde76a1f-401d-408c-a492-10eb7e4681a4,Porto,MedicoTech,9,21
202109,39a265a7-d954-4660-8193-73f72cb9495e,Coimbra,HealthPlus,10,21
202109,85a39969-1e52-44c3-9150-fb5e9bb6a4f1,Coimbra,CareWell,10,1
202109,118d0ab6-4b36-48fd-bcc1-00d040be9aa0,Porto,VitaLife,10,9
202109,40a71f80-6743-450e-8b95-a5348488bb26,Lisboa,VitaLife,7,31
202109,f0fcfc9e-6a89-4326-83bd-e26c15797c80,Coimbra,VitaLife,8,31
202109,f9db8c02-69a4-45a9-a679-d0367436ccc8,Lisboa,VitaLife,5,3
202109,11e643d1-0b70-4b6c-91b0-2cc72b99fe17,Lisboa,MedicoTech,,1
202109,8fd11b46-b467-46fe-b536-000240bea24a,Porto,MedicoTech,6,36
202109,b2609452-35a5-420e-94dc-56ea2f25d9ab,Lisboa,MedicoTech,7,36
202109,aa8298d7-7544-4525-a0c6-d0c861befae0,Coimbra,MedicoTech,8,36
202109,6635ee3a-205d-4b47-be6f-4acf808646cf,Porto,MedicoTech,10,36
202109,eb1df84a-fa8b-4e16-a7f8-63746d14ffd2,Porto,VitaLife,8,32
202109,90532c9d-57e9-424e-ad23-dcba067aaf23,Coimbra,MedicoTech,10,32
202109,3ab35c5a-c1cc-47a6-9bb8-3b33ca9f2528,Coimbra,MedicoTech,,2
202109,a8f0816f-2f73-4717-a28a-95851a20e0c2,Coimbra,VitaLife,6,33
202109,d7c4456a-31a4-4d38-97ad-3fa53b15ecd4,Coimbra,VitaLife,8,33
202109,7a71af80-9995-42bc-ac30-88531fc49698,Lisboa,CareWell,9,33
202109,9f91a825-9ce7-48c3-a5de-efa4cc334197,Lisboa,CareWell,10,33
202109,0a587d28-dbd4-43d5-b6e1-f3967bed8e67,Lisboa,HealthPlus,8,3
202109,7ebdcf93-f390-483c-9d68-11007326680e,Coimbra,MedicoTech,7,3
202109,a6645668-6488-4074-8bc7-dca4244c6166,Lisboa,MedicoTech,9,14
202109,be6b0dc4-cd14-44bf-8970-37346f1b25e8,Lisboa,MedicoTech,10,14
202109,16b48be0-fd34-45d4-b7ae-0793fcb01714,Lisboa,VitaLife,7,19
202109,8bb9a76e-380c-4775-9fc1-cf9a6cd6e942,Coimbra,MedicoTech,8,19
202109,fb489992-bf44-48ba-a352-2d0c31f01a3c,Coimbra,HealthPlus,9,19
202109,39dd6b39-f940-44e2-a883-70f239178b6e,Coimbra,VitaLife,9,11
202109,a63054fb-43fc-458c-a198-8bf56d0d4183,Lisboa,MedicoTech,10,11
202109,1877976b-404c-4784-b7f6-a03f8c353d4c,Coimbra,VitaLife,10,9
202109,5ae009f1-6991-44b0-b785-0751a0e7e031,Coimbra,MedicoTech,1,25
